OBJECTID,GEOID,Tract Label,Tract Name,Community Reporting Area Name,Community Reporting Area ID,Year,Tract Median Apartment Contract Rent per Square Foot,Tract Median Apartment Contract Rent per Unit,Year over Year Change in Rent per Square Foot,Year over Year Change in Rent per Unit,Cost Category,Year over Year Change in Rent Category,Mixed-Rate or Mixed-Income Apartment in Tract,Level of Concern,PROPERTIES,Shape__Area,Shape__Length
2270,53033004800,48,Census Tract 48,Fremont,11.1,2013,2.31,1384,0.013157895,0.016152717,Medium,Stable,265,,26,13833886.82,18822.23657
2271,53033005100,51,Census Tract 51,Wallingford,11.2,2013,3.1,1355,0.009771987,0.009687034,High,Stable,350,,24,9490350.153,13462.59155
2272,53033008200,82,Census Tract 82,First Hill,6.1,2013,2.92,2227,0.024561404,0.0234375,High,Stable,1214,,12,4044773.826,9102.140341
2273,53033010101,101.01,Census Tract 101.01,Columbia City,4.2,2013,2.52,1350,0.016129032,0.015037594,Medium,Stable,177,,8,9381810.131,15311.65671
2274,53033012100,121,Census Tract 121,Arbor Heights,1.1,2013,0,0,0,0,,,0,,0,18538900.93,25983.61624
2275,53033011901,119.01,Census Tract 119.01,Rainier Beach,4.1,2013,0,0,0,0,,,0,,0,18097640.74,20485.64554
2276,53033000602,6.02,Census Tract 6.02,Haller Lake,9.5,2013,1.49,1281,0.041958042,0.04400978,Low,Stable,396,,9,25947507.86,23221.70475
2277,53033000201,2.01,Census Tract 2.01,Olympic Hills/Victory Heights,8.2,2013,1.44,1181,0.082706767,0.082493126,Low,Rise,836,Medium,12,19446176.32,18651.57808
2278,53033003302,33.02,Census Tract 33.02,Whittier Heights,10.2,2013,1.89,1237,0.021621622,0.018106996,Low,Stable,458,,53,6749336.486,10550.81793
2279,53033005304,53.04,Census Tract 53.04,University District,7.2,2013,0,0,0,0,,,0,,0,786047.0981,4083.126066
2280,53033004202,42.02,Census Tract 42.02,Ravenna/Bryant,7.3,2013,2.62,1811,0.019455253,0.02028169,High,Stable,54,,5,13141688.45,15651.66637
2281,53033007404,74.04,Census Tract 74.04,Capitol Hill,6.2,2013,2.35,1377,0.026200873,0.029917726,Medium,Stable,1225,,62,1654579.828,5775.699987
2282,53033006701,67.01,Census Tract 67.01,Queen Anne,12.3,2013,2.81,2090,0.014440433,0.014563107,High,Stable,1134,,17,3639833.178,12143.77924
2283,53033007800,78,Census Tract 78,Madrona/Leschi,5.1,2013,1.93,1495,0.032085561,0.03317208,Medium,Stable,79,,5,22245158.16,28746.37352
2284,53033007503,75.03,Census Tract 75.03,Capitol Hill,6.2,2013,2.85,1832,0.021505376,0.022892239,High,Stable,619,,16,2018614.368,6484.389482
2285,53033007201,72.01,Census Tract 72.01,Cascade/Eastlake,11.3,2013,2.68,1792,0.026819923,0.027522936,High,Stable,2110,,14,1622558.9,5873.216511
2286,53033007203,72.03,Census Tract 72.03,Cascade/Eastlake,11.3,2013,3.13,2226,0,0,High,Stable,424,,8,6238804.943,12493.9648
2287,53033010301,103.01,Census Tract 103.01,Columbia City,4.2,2013,1.49,1303,0.027586207,0.030039526,Low,Stable,52,,4,10792262.46,16924.36851
2288,53033009900,99,Census Tract 99,North Delridge,2.1,2013,2.16,1258,0.043478261,0.043117745,Medium,Stable,743,,20,70254374.71,64633.66158
2289,53033009500,95,Census Tract 95,Mt. Baker/North Rainier,4.4,2013,2.46,1163,0.025,0.025573192,Medium,Stable,140,,12,27424305.67,29618.2113
2290,53033009400,94,Census Tract 94,North Beacon Hill/Jefferson Park,3.6,2013,2.67,1524,0.019083969,0.018036072,High,Stable,501,,51,18150625.68,18874.58318
2291,53033011801,118.01,Census Tract 118.01,Rainier Beach,4.1,2013,1.43,1006,0.036231884,0.029682702,Low,Stable,258,,12,12671173.51,15849.81354
2292,53033011602,116.02,Census Tract 116.02,Fauntleroy/Seaview,1.2,2013,1.44,1003,0.043478261,0.039378238,Low,Stable,113,,13,16924173.23,24704.04057
2293,53033011401,114.01,Census Tract 114.01,Roxhill/Westwood,2.4,2013,1.52,1333,0.013333333,0.01138088,Low,Stable,565,,6,13273369.14,17478.05916
2294,53033010701,107.01,Census Tract 107.01,High Point,2.2,2013,1.22,1038,0.060869565,0.060265577,Low,Rise,214,Medium,5,15726285.72,21302.36518
2295,53033010602,106.02,Census Tract 106.02,Fauntleroy/Seaview,1.2,2013,1.64,1092,0.037974684,0.039010466,Low,Stable,324,,21,15462014.06,23774.94714
2296,53033000900,9,Census Tract 9,Cedar Park/Meadowbrook,8.3,2013,0,0,0,0,,,0,,0,10031158.89,20828.1662
2297,53033000402,4.02,Census Tract 4.02,Broadview/Bitter Lake,9.1,2013,1.56,1050,0.033112583,0.031434185,Low,Stable,480,,27,19362220.52,21397.1753
2298,53033000300,3,Census Tract 3,Haller Lake,9.5,2013,1.27,959,0.032520325,0.031182796,Low,Stable,83,,7,13033864.6,17298.02954
2299,53033003202,32.02,Census Tract 32.02,Sunset Hill/Loyal Heights,10.3,2013,2.13,1447,0.024038462,0.024062279,Medium,Stable,345,,34,10289818.46,12945.39486
2300,53033003000,30,Census Tract 30,Whittier Heights,10.2,2013,2.13,1332,0.014285714,0.012927757,Medium,Stable,226,,24,16072222.01,16061.94762
2301,53033001701,17.01,Census Tract 17.01,Greenwood/Phinney Ridge,9.3,2013,2.58,1623,0.027888446,0.029822335,High,Stable,598,,33,9609026.085,17164.45478
2302,53033001600,16,Census Tract 16,North Beach/Blue Ridge,10.1,2013,2.74,1638,0.026217228,0.02375,High,Stable,143,,11,20575392.71,23147.64598
2303,53033002100,21,Census Tract 21,Wedgwood/View Ridge,7.4,2013,2.95,1159,0.017241379,0.016666667,Medium,Stable,188,,16,14696796.74,16139.92186
2304,53033003900,39,Census Tract 39,Wedgwood/View Ridge,7.4,2013,1.54,1054,0.006535948,0.009578544,Low,Stable,108,,8,10481334.98,13200.90921
2305,53033007102,71.02,Census Tract 71.02,Queen Anne,12.3,2013,2.73,1777,0.026315789,0.02895194,High,Stable,972,,23,3615500.898,11499.94075
2306,53033006702,67.02,Census Tract 67.02,Queen Anne,12.3,2013,2.81,1913,0.010791367,0.009498681,High,Stable,535,,32,3280147.995,8593.864905
2307,53033005401,54.01,Census Tract 54.01,Fremont,11.1,2013,2.6,1676,0.019607843,0.01946472,High,Stable,427,,33,7892270.588,19740.10787
2308,53033008004,80.04,Census Tract 80.04,Belltown,13.1,2013,2.55,1949,0.02,0.020418848,High,Stable,869,,8,2908326.633,14944.97959
2309,53033008003,80.03,Census Tract 80.03,Belltown,13.1,2013,2.96,1935,0.027777778,0.027070064,High,Stable,525,,8,2122043.711,8720.999421
2310,53033008402,84.02,Census Tract 84.02,Capitol Hill,6.2,2013,2.51,1533,0.024489796,0.023364486,High,Stable,1403,,40,1565507.715,5220.868487
2311,53033007303,73.03,Census Tract 73.03,Cascade/Eastlake,11.3,2013,3.51,2855,0.014450867,0.014209591,High,Stable,531,,4,3374596.393,7984.863522
2312,53033010002,100.02,Census Tract 100.02,North Beacon Hill/Jefferson Park,3.6,2013,2,1247,0.030927835,0.026337449,Medium,Stable,419,,19,10204645.64,13732.76539
2313,53033011902,119.02,Census Tract 119.02,Rainier Beach,4.1,2013,0,0,0,0,,,0,,0,16290813.63,28897.59863
2314,53033011802,118.02,Census Tract 118.02,Rainier Beach,4.1,2013,1.32,810,0.023255814,0.030534351,Low,Stable,67,,3,12323056.74,17201.54679
2315,53033004703,47.03,Census Tract 47.03,Ballard,10.4,2013,2.43,1359,0.034042553,0.035823171,Medium,Stable,905,,54,13030918.14,18718.85939
2316,53033001000,10,Census Tract 10,Cedar Park/Meadowbrook,8.3,2013,1.36,1038,0.070866142,0.074534161,Low,Rise,122,Medium,5,10270271.69,13147.0306
2317,53033000403,4.03,Census Tract 4.03,Broadview/Bitter Lake,9.1,2013,1.53,1155,0.055172414,0.054794521,Low,Stable,409,,11,7881185.923,14097.02669
2318,53033003201,32.01,Census Tract 32.01,Sunset Hill/Loyal Heights,10.3,2013,2.51,1612,0.020325203,0.018319646,High,Stable,612,,26,11927788.62,32094.50339
2319,53033004600,46,Census Tract 46,Green Lake,9.4,2013,1.91,1195,0.021390374,0.023993145,Low,Stable,65,,7,27829368.76,25514.224
2320,53033004702,47.02,Census Tract 47.02,Ballard,10.4,2013,2.53,1522,0.016064257,0.018741633,High,Stable,667,,37,2867507.734,6956.449675
2321,53033002700,27,Census Tract 27,Green Lake,9.4,2013,1.62,1179,0.031847134,0.027898867,Low,Stable,284,,23,17058079.28,21942.83528
2322,53033001800,18,Census Tract 18,Licton Springs,9.2,2013,1.77,1243,0.035087719,0.033250208,Low,Stable,608,,59,10182882.27,13946.10003
2323,53033005202,52.02,Census Tract 52.02,Wallingford,11.2,2013,2.4,1388,0.034482759,0.031203566,Medium,Stable,995,,45,2865193.636,7845.303217
2324,53033005303,53.03,Census Tract 53.03,University District,7.2,2013,0,0,0,0,,,0,,0,24349784.49,33904.62137
2325,53033004402,44.02,Census Tract 44.02,University District,7.2,2013,2.42,1215,0.016806723,0.01758794,Medium,Stable,1008,,58,3175021.433,7487.979857
2326,53033004401,44.01,Census Tract 44.01,University District,7.2,2013,2.62,1204,0.0234375,0.024680851,Medium,Stable,318,,27,7479571.761,12948.97514
2327,53033005307,53.07,Census Tract 53.07,University District,7.2,2013,2.61,1105,0.015564202,0.015625,Medium,Stable,345,,18,1399526.48,4758.85069
2328,53033004101,41.01,Census Tract 41.01,Laurelhurst/Sand Point,7.5,2013,1.56,1027,0.019607843,0.021890547,Low,Stable,71,,3,16716852.66,24230.15794
2329,53033005402,54.02,Census Tract 54.02,Fremont,11.1,2013,2.6,1599,0.035856574,0.035621762,High,Stable,545,,40,4993141.865,10063.79785
2330,53033007700,77,Census Tract 77,Central Area/Squire Park,5.3,2013,2.81,1254,0.029304029,0.028712059,Medium,Stable,315,,20,11391208.22,15242.20976
2331,53033007502,75.02,Census Tract 75.02,Capitol Hill,6.2,2013,2.61,1550,0.023529412,0.021753461,High,Stable,1100,,58,3400503.555,7403.629293
2332,53033007600,76,Census Tract 76,Miller Park,6.4,2013,2.55,1487,0.032388664,0.031922276,High,Stable,744,,48,6155389.389,9906.368336
2333,53033010200,102,Census Tract 102,Seward Park,4.3,2013,1.31,911,0.031496063,0.029378531,Low,Stable,76,,4,30129079.21,33439.4694
2334,53033010401,104.01,Census Tract 104.01,Beacon Hill,3.5,2013,0,0,0,0,,,0,,0,17543421.03,17342.9302
2335,53033010402,104.02,Census Tract 104.02,Beacon Hill,3.5,2013,1.43,1088,0.028776978,0.026415094,Low,Stable,71,,5,18759692.89,18925.04301
2336,53033010501,105.01,Census Tract 105.01,West Seattle Junction/Genesee Hill,1.3,2013,2.37,1658,0.017167382,0.017802333,High,Stable,537,,14,7986746.715,12490.0968
2337,53033010102,101.02,Census Tract 101.02,Columbia City,4.2,2013,0,0,0,0,,,0,,0,17314610.04,22274.17077
2338,53033009802,98.02,Census Tract 98.02,West Seattle Junction/Genesee Hill,1.3,2013,2.5,1473,0.037344398,0.033684211,Medium,Stable,200,,18,9927510.523,12982.75493
2339,53033009000,90,Census Tract 90,Judkins Park,5.2,2013,2.3,1558,0.031390135,0.03384207,Medium,Stable,478,,16,9212173.197,14319.10299
2340,53033026400,264,Census Tract 264,South Park,3.1,2013,0,0,0,0,,,0,,0,461382.0486,5763.407674
2341,53033001201,12.01,Census Tract 12.01,Northgate/Maple Leaf,8.1,2014,1.93,1376,0.032085561,0.032258065,Low,Stable,1217,,22,10851861.64,15899.77334
2342,53033000404,4.04,Census Tract 4.04,Broadview/Bitter Lake,9.1,2014,1.69,1370,0.043209877,0.045801527,Low,Stable,515,,8,6791652.724,12962.55841
2343,53033004901,49.01,Census Tract 49.01,Fremont,11.1,2014,2.21,1308,0.027906977,0.028301887,Medium,Stable,991,,108,5350888.215,9379.655767
2344,53033003601,36.01,Census Tract 36.01,Green Lake,9.4,2014,2.51,1434,0.020325203,0.01774308,Medium,Stable,648,,37,7255879.068,11894.28889
2345,53033002800,28,Census Tract 28,Greenwood/Phinney Ridge,9.3,2014,1.91,1200,0.021390374,0.022146508,Low,Stable,326,,33,10637151.82,13201.3113
2346,53033003100,31,Census Tract 31,Sunset Hill/Loyal Heights,10.3,2014,1.59,1093,0.019230769,0.018639329,Low,Stable,112,,15,23137464.05,24704.5678
2347,53033006400,64,Census Tract 64,Miller Park,6.4,2014,1.89,1600,-0.005263158,-0.003115265,Medium,Decline,103,,5,9726351.904,13186.77018
2348,53033004301,43.01,Census Tract 43.01,Ravenna/Bryant,7.3,2014,3.18,2047,0.022508039,0.019930244,High,Stable,69,,8,10539780.57,17192.70375
2349,53033002500,25,Census Tract 25,Ravenna/Bryant,7.3,2014,2.72,2058,0.011152416,0.009318293,High,Stable,64,,3,10594634.3,16442.96859
2350,53033002200,22,Census Tract 22,Wedgwood/View Ridge,7.4,2014,2.55,2171,0.040816327,0.042246759,High,Stable,164,,6,30127208.02,28505.80679
2351,53033004000,40,Census Tract 40,Laurelhurst/Sand Point,7.5,2014,1.55,1051,0.019736842,0.019398642,Low,Stable,69,,3,26374983.68,27560.01384
2352,53033005804,58.04,Census Tract 58.04,Interbay,12.2,2014,2.23,1489,0.013636364,0.018467852,Medium,Stable,912,,36,25124062.74,48668.27224
2353,53033006800,68,Census Tract 68,Queen Anne,12.3,2014,2.97,1979,-0.01,-0.010994503,High,Decline,543,,26,7729250.272,11275.37735
2354,53033008102,81.02,Census Tract 81.02,Downtown Commercial Core,13.2,2014,3.96,3473,0.015384615,0.016983895,High,Stable,381,,6,5987812.086,14339.99503
2355,53033008101,81.01,Census Tract 81.01,Downtown Commercial Core,13.2,2014,2.46,2141,0.042372881,0.039320388,High,Stable,885,,5,2992165.479,11427.14676
2356,53033007902,79.02,Census Tract 79.02,Central Area/Squire Park,5.3,2014,2.32,1582,0,-0.000631712,Medium,Decline,644,,16,4641637.8,9715.120877
2357,53033007302,73.02,Census Tract 73.02,Cascade/Eastlake,11.3,2014,3.26,2640,0.025157233,0.026837806,High,Stable,988,,5,3368769.265,7802.426354
2358,53033007101,71.01,Census Tract 71.01,Queen Anne,12.3,2014,2.73,1816,0.018656716,0.017366947,High,Stable,1046,,22,5328474.607,9004.947227
2359,53033009300,93,Census Tract 93,Duwamish/SODO,3.3,2014,2.4,1726,0.025641026,0.025549614,High,Stable,765,,13,102171584.8,53946.37345
2360,53033010502,105.02,Census Tract 105.02,West Seattle Junction/Genesee Hill,1.3,2014,2.11,1431,0.039408867,0.040727273,Medium,Stable,974,,24,10504351.34,14546.13624
2361,53033010001,100.01,Census Tract 100.01,North Beacon Hill/Jefferson Park,3.6,2014,2.19,1396,0.004587156,0.005763689,Medium,Stable,248,,17,25052474.61,25628.92453
2362,53033009801,98.01,Census Tract 98.01,West Seattle Junction/Genesee Hill,1.3,2014,2.45,1640,0.01659751,0.016738996,High,Stable,302,,21,10814248.94,13291.54908
2363,53033008900,89,Census Tract 89,Madrona/Leschi,5.1,2014,2.61,1802,0.023529412,0.023282226,High,Stable,239,,16,13690717.17,19328.7464
2364,53033026300,263,Census Tract 263,Rainier Beach,4.1,2014,0,0,0,0,,,0,,0,30724.63332,954.0480244
2365,53033012000,120,Census Tract 120,Arbor Heights,1.1,2014,0,0,0,0,,,0,,0,15560990.44,16787.97428
2366,53033011101,111.01,Census Tract 111.01,Columbia City,4.2,2014,2.08,1377,-0.018867925,-0.017130621,Medium,Decline,521,,14,12236718.08,15552.07435
2367,53033011001,110.01,Census Tract 110.01,South Beacon Hill/NewHolly,3.4,2014,0,0,0,0,,,0,,0,11629041.07,16287.35531
2368,53033010800,108,Census Tract 108,Riverview,2.3,2014,1.68,1173,0.024390244,0.022667829,Low,Stable,59,,3,44087445.22,39019.3475
2369,53033000800,8,Census Tract 8,Cedar Park/Meadowbrook,8.3,2014,0,0,0,0,,,0,,0,12290810.02,15312.08746
2370,53033003400,34,Census Tract 34,Greenwood/Phinney Ridge,9.3,2014,1.36,838,0.022556391,0.01946472,Low,Stable,93,,9,8472471.715,12629.32293
2371,53033005306,53.06,Census Tract 53.06,University District,7.2,2014,2.35,1300,0.039823009,0.036682616,Medium,Stable,680,,18,2157906.058,5954.872623
2372,53033004302,43.02,Census Tract 43.02,Ravenna/Bryant,7.3,2014,2.68,1633,0.015151515,0.017445483,High,Stable,1023,,59,3564115.67,7987.274419
2373,53033002400,24,Census Tract 24,Wedgwood/View Ridge,7.4,2014,0,0,0,0,,,0,,0,10359919.78,13151.71252
2374,53033004102,41.02,Census Tract 41.02,Laurelhurst/Sand Point,7.5,2014,2.04,1449,0.02,0.020422535,Medium,Stable,487,,7,17933927.27,23350.80029
2375,53033005600,56,Census Tract 56,Magnolia,12.1,2014,0,0,0,0,,,0,,0,32045056.14,29943.50553
2376,53033006703,67.03,Census Tract 67.03,Queen Anne,12.3,2014,1.9,1469,0.085714286,0.082535004,Medium,Rise,608,Medium,35,6427171.884,10846.49304
2377,53033006100,61,Census Tract 61,Montlake/Portage Bay,7.1,2014,2.59,1505,0.01171875,0.011424731,High,Stable,1162,,83,11959193.74,21477.26483
2378,53033005700,57,Census Tract 57,Magnolia,12.1,2014,1.81,1355,0.016853933,0.015742129,Low,Stable,352,,28,53305584.43,44506.56554
2379,53033005901,59.01,Census Tract 59.01,Queen Anne,12.3,2014,2.16,1380,0.018867925,0.019202363,Medium,Stable,389,,29,8449086.719,19075.29242
2380,53033008401,84.01,Census Tract 84.01,Capitol Hill,6.2,2014,2.83,1808,-0.003521127,-0.003307607,High,Decline,1009,,18,2700766.609,9275.818268
2381,53033008300,83,Census Tract 83,First Hill,6.1,2014,2.5,1687,0.072961373,0.072472982,High,Stable,987,,13,2561276.498,8632.134894
2382,53033007501,75.01,Census Tract 75.01,Capitol Hill,6.2,2014,2.6,1492,0.019607843,0.019125683,Medium,Stable,1863,,87,3210519.937,7219.623642
2383,53033009702,97.02,Census Tract 97.02,West Seattle Junction/Genesee Hill,1.3,2014,2.04,1318,0.02,0.02091402,Medium,Stable,105,,7,23899907.43,28258.76257
2384,53033008800,88,Census Tract 88,Central Area/Squire Park,5.3,2014,2.5,1583,0.008064516,0.008922881,High,Stable,240,,28,10210038.86,13202.52686
2385,53033008500,85,Census Tract 85,First Hill,6.1,2014,2.88,1913,0.014084507,0.017012228,High,Stable,884,,18,4854121.319,9025.581615
2386,53033026500,265,Census Tract 265,Highland Park,2.5,2014,0,0,0,0,,,0,,0,4617675.483,11234.96478
2387,53033011601,116.01,Census Tract 116.01,Fauntleroy/Seaview,1.2,2014,1.3,907,0.023622047,0.022547914,Low,Stable,80,,6,16710842.89,20011.96599
2388,53033011300,113,Census Tract 113,Highland Park,2.5,2014,1.51,1221,0.078571429,0.074823944,Low,Stable,328,,16,37260682.97,27184.16139
2389,53033011500,115,Census Tract 115,Roxhill/Westwood,2.4,2014,1.61,1140,0.018987342,0.021505376,Low,Stable,250,,12,16558652.75,19887.30894
2390,53033010601,106.01,Census Tract 106.01,Fauntleroy/Seaview,1.2,2014,2.05,1256,0.019900498,0.021138211,Low,Stable,381,,25,11724162.32,14458.83704
2391,53033001202,12.02,Census Tract 12.02,Northgate/Maple Leaf,8.1,2014,2.25,1657,0.00896861,0.009750152,Medium,Stable,850,,11,8841145.884,13324.99009
2392,53033000102,1.02,Census Tract 1.02,Cedar Park/Meadowbrook,8.3,2014,1.94,1410,0.021052632,0.022480058,Medium,Stable,643,,15,15446821.48,19552.36233
2393,53033004701,47.01,Census Tract 47.01,Ballard,10.4,2014,2.56,1777,0.044897959,0.044065805,High,Stable,894,,48,6036028.326,13539.04763
2394,53033004500,45,Census Tract 45,Wallingford,11.2,2014,2.01,1755,0.010050251,0.00862069,Medium,Stable,53,,3,7222109.888,11018.30209
2395,53033002900,29,Census Tract 29,Greenwood/Phinney Ridge,9.3,2014,1.89,1351,0.016129032,0.014264264,Low,Stable,286,,25,10614791.11,13366.31967
2396,53033004201,42.01,Census Tract 42.01,Ravenna/Bryant,7.3,2014,1.58,1400,0.019354839,0.018922853,Low,Stable,178,,10,13390664.27,18286.14392
2397,53033007403,74.03,Census Tract 74.03,Capitol Hill,6.2,2014,2.58,1532,0.044534413,0.045020464,High,Stable,1414,,51,1276089.069,5227.495287
2398,53033007002,70.02,Census Tract 70.02,Queen Anne,12.3,2014,2.38,1539,0.017094017,0.01651255,Medium,Stable,1539,,73,4746869.846,9490.799057
2399,53033005803,58.03,Census Tract 58.03,Interbay,12.2,2014,1.69,1217,0.043209877,0.041060736,Low,Stable,382,,32,8956173.425,17129.19881
2400,53033005902,59.02,Census Tract 59.02,Queen Anne,12.3,2014,1.79,1378,0.034682081,0.03375844,Low,Stable,103,,10,11010649.89,15184.22057
2401,53033004902,49.02,Census Tract 49.02,Fremont,11.1,2014,2.5,1459,0.008064516,0.008990318,Medium,Stable,847,,62,6448262.34,10801.73149
2402,53033005801,58.01,Census Tract 58.01,Interbay,12.2,2014,1.72,1512,0.011764706,0.013404826,Low,Stable,1034,,42,19618424.24,25500.01395
2403,53033007406,74.06,Census Tract 74.06,Capitol Hill,6.2,2014,2.43,1268,0.016736402,0.016840417,Medium,Stable,1154,,42,1623443.827,6764.477241
2404,53033007405,74.05,Census Tract 74.05,Capitol Hill,6.2,2014,2.42,1322,0.012552301,0.012251149,Medium,Stable,1345,,48,1418974.042,5012.79869
2405,53033009701,97.01,Census Tract 97.01,Alki/Admiral,1.4,2014,1.79,1496,0.022857143,0.022556391,Medium,Stable,395,,35,19291172.12,29764.00034
2406,53033009600,96,Census Tract 96,Alki/Admiral,1.4,2014,1.82,1462,0.04,0.033215548,Medium,Stable,443,,33,19741501.65,20745.406
2407,53033008700,87,Census Tract 87,Central Area/Squire Park,5.3,2014,2.32,1340,0.035714286,0.034749035,Medium,Stable,479,,38,7883013.17,11432.38421
2408,53033011402,114.02,Census Tract 114.02,Roxhill/Westwood,2.4,2014,1.93,1162,0.010471204,0.013961606,Low,Stable,405,,23,12779277.86,17351.05501
2409,53033011200,112,Census Tract 112,South Park,3.1,2014,1.14,695,0.017857143,0.023564065,Low,Stable,175,,15,26463890.03,27002.33758
2410,53033010900,109,Census Tract 109,Georgetown,3.2,2014,2.18,1089,0.023474178,0.021575985,Low,Stable,110,,11,51677122.71,44978.75384
2411,53033011002,110.02,Census Tract 110.02,South Beacon Hill/NewHolly,3.4,2014,0,0,0,0,,,0,,0,18508908.46,22511.12676
2412,53033011102,111.02,Census Tract 111.02,Seward Park,4.3,2014,1.38,947,0.069767442,0.06285073,Low,Stable,450,,22,13970026.69,20411.17006
2413,53033010702,107.02,Census Tract 107.02,High Point,2.2,2014,0,0,0,0,,,0,,0,8396926.793,14935.93024
2414,53033001100,11,Census Tract 11,Olympic Hills/Victory Heights,8.2,2014,1.51,1130,0.227642276,0.212446352,Low,Significant Rise,188,High,11,11416399.59,14159.12735
